3139456782870892283	185.154.134.38
-4464839464983700476	95.47.172.234
-4552862086802615390	227.206.21.89
-6783622369622941587	99.113.153.247
-1922246676346648378	253.93.93.153
-1995437104084889771	117.103.165.179
944976751679404783	86.140.84.177
2257896178318180305	94.170.131.46
6598458027603950671	68.45.240.164
-5818368678171990857	38.224.47.133
4498714707942491432	30.57.144.164
5069556274035190604	107.124.124.53
2238452049849071944	72.85.77.145
-6015255932230284902	10.174.196.36
-2669776819408986275	92.173.0.130
1139615424038048536	38.224.47.179
6874307048330356362	167.48.147.87
2988490187555310143	16.156.7.58
-130756331688673580	75.162.174.255
3292188963657375858	81.120.142.86
2873701745041806995	143.203.63.29
-2221013498878531549	236.141.164.203
-1761764428089771625	32.74.65.176
579359273151657329	53.53.88.34
-2349409080484309452	112.233.100.209
1399098040842549963	168.164.53.115
-2354240703886148404	96.64.241.217
-4947039838654618864	191.90.94.191
-7739649429187532878	57.116.142.155
-8367054269511856690	118.219.230.117
-141448155662497441	66.230.25.134
-744226056862170735	133.121.161.226
8379663713530465345	173.185.81.89
-1032162586238941030	129.87.86.200
-756015765885314803	228.186.178.193
7067788392916213927	59.97.31.11
3459394947668038522	82.61.165.179
-5954452242087306135	163.119.180.224
6982952606622217057	119.74.15.55
5754390504927089420	252.230.110.10
-4183156837770736813	104.110.147.168
3925521944405994192	101.203.61.166
-832045742638081123	45.25.181.180
-5901438511725947671	86.140.84.226
6999075978331654187	53.53.88.36
7756617366895197472	101.115.136.10
2849283532769102727	83.140.196.173
75251288013657856	81.22.20.210
-2527021380318462334	143.156.155.131
449246472597710378	158.46.94.252
-4367292852622603257	58.45.62.97
3568072386792448834	84.49.17.55
5764773396979274796	41.108.32.84
6879842386458630692	8.131.75.17
-6700700627630855058	66.183.162.70
-8952930706830125981	7.217.6.228
8361248768905676326	45.192.216.172
3585504777083728841	3.159.154.22
-6670521019514115605	67.5.159.65
-362908629348137571	1.189.17.177
4146267833648288627	120.66.178.73
5085728315397190574	81.120.141.228
-7444508202233466167	65.139.96.28
-6744779453268709845	40.215.146.44
-3598678548337481986	119.159.227.47
-1196079420123216880	122.13.194.117
-6704592857241535580	60.43.118.91
-875444410550033429	18.75.214.63
2965835115502097196	251.247.4.101
6679275445082812848	1.189.17.170
7597052229408183246	83.140.196.150
5823524900115510859	51.185.253.149
4137081118260598421	98.223.5.82
8483778560338643305	124.12.43.177
7228334351614257063	64.223.226.28
-8949397465911414713	71.99.46.113
3863274844387849953	107.168.72.17
1524907061897167170	92.21.165.244
-2210538073372536175	50.149.195.33
-3061431595862523310	171.51.193.51
-6579886152425325964	125.149.221.150
-3372208905185871358	34.200.176.13
-2829462064080436197	105.29.63.31
-1239745302000217364	74.224.156.193
-8111654296228277990	78.64.108.135
-1419335136213359435	126.19.158.160
-6460445554420162724	170.115.135.130
-1661150324643816420	63.246.86.125
5024102614966637518	81.151.20.142
-6641651208880217314	80.169.198.175
8456793744482928946	93.149.98.254
-1331397531617444011	143.66.78.169
-1152839284158472948	129.237.131.117
4762774043347856590	65.139.96.1
-4251553598637113975	63.173.67.203
1157599721373556637	33.227.105.232
-4940501791368871052	119.74.15.55
-4133778914832037575	108.51.23.252
1290149798152361783	188.166.55.53
1481471105002295482	189.118.215.171
4532924785179420738	96.217.1.180
7449126916297858017	15.122.238.123
5516397122200340552	91.214.164.249
-4118588598862903243	62.9.59.215
6962740391704441536	80.169.198.214
-409098765501033761	12.155.239.254
-7606556535253702622	226.134.23.182
-3959685387876020835	136.149.89.44
-6002863804468095227	223.136.70.165
-7357609181618266156	30.57.144.181
4286152667689035817	99.113.153.241
3756991900782154525	99.113.153.238
7718349408165890582	54.164.249.232
-6461145768821162645	46.77.38.32
-5776411039475382894	6.207.94.229
4878182346026594846	49.93.243.71
-5016467928876102119	55.33.83.175
2095093951738840430	103.230.46.244
5854301803487024671	67.75.129.238
-620369772304229965	20.199.109.136
-8784423671503136959	79.54.24.171
8358243838277755349	92.113.222.129
4534395106989844497	191.138.139.247
2152932884055220598	107.91.156.175
2580778363959866252	86.56.175.113
8831884631680236953	41.74.172.17
-6508218442640838077	104.110.147.114
-1916912012577376101	120.172.38.30
7992685616487657240	90.144.84.85
3433194291547077415	114.106.45.78
2256133624088913099	104.110.147.90
-3724206269069571468	27.147.234.77
-7323479513259851946	125.211.1.84
-6835968596161326525	146.163.155.239
-8787900398685817385	126.234.17.36
-4599782637127512938	91.243.222.101
-6952870015215338652	68.45.241.8
2249816682068358128	112.233.100.191
938121582789702429	103.53.184.15
8019341626479999645	17.50.100.81
9091327480112376183	98.164.72.116
-7706852751908388313	118.219.230.125
5866562047641802984	134.21.232.0
60804814391984148	19.234.244.65
-6042608675281396020	44.214.149.133
-3613059228476700504	30.57.144.176
-7749790045226123585	7.217.6.150
-5826111528746486016	54.153.220.45
1288379916611056893	208.68.233.202
3784400342088247262	59.52.123.215
-8383725371491356327	40.247.225.167
-3146782841387332952	110.124.173.10
652370110784661186	98.164.72.176
4007244879684495700	104.187.63.23
2789707857410312285	48.245.129.189
3395589358805958247	189.161.232.217
8721663615545550539	250.26.28.70
2768118866413802230	33.227.106.32
-6159387272722286612	120.172.38.33
-1660137061826889056	58.191.188.55
-772296767929415438	79.31.126.21
-6554828826007700055	117.38.204.197
-2280512931415190937	180.159.238.124
5061932762578231163	14.56.128.236
-6906946893252857389	101.203.61.172
-8695751995316519820	31.27.132.92
-9138357226084190673	50.122.181.52
-7930734310273784416	88.94.218.73
-5470506482878092672	28.25.8.159
-7427669769036519318	41.108.32.85
7015758761047718361	92.113.222.132
9028608391201051448	46.77.38.33
-1630851771868055490	23.46.80.219
-57026653039045727	4.13.186.226
-784976725128351664	122.45.178.30
-8149179032118659507	102.220.238.225
1066272118412137481	101.203.61.221
-3405646727755121867	112.233.100.237
-740756289834274681	34.200.176.10
7639808547555224983	117.230.186.143
7205909846698738268	46.77.38.32
-8178392919718721048	120.203.120.20
-3221616073428531337	57.116.142.161
-4427379211030020686	37.17.241.181
-5047311548683900274	107.168.72.71
-2255551028730759030	19.121.58.151
-7895591416401513585	152.2.139.182
-8696385522456100876	169.224.191.245
6862786025579689389	154.231.124.90
-6895022480409698326	81.163.38.14
225684233009140798	110.57.181.170
-1367472999356793548	80.169.198.212
8715821220087867174	173.212.139.167
855672928471900005	34.200.176.6
-6550708761473138039	28.185.232.172
8827650088404133245	116.37.230.155
-4470385631845398348	175.123.223.220
-4533592461826380104	114.106.45.82
295957173414628522	78.64.108.167
-301600534635387501	54.117.58.147
5068748891176745690	45.25.181.185
-197718427427630021	92.173.0.139
-4257295451608543342	44.66.178.36
-2545398191839742551	80.155.177.127
-9173343653133708399	98.164.72.32
-5067046388674571583	101.105.162.153
2900743824580069500	52.121.43.56
-454878660456534486	58.255.133.15
-1551765564459632324	98.164.72.53
434584342643953390	125.210.179.99
3461826091621865816	46.68.217.120
5160436447002947003	110.148.220.184
-6705566770942852814	54.117.58.205
-400524506390146348	78.64.108.195
-8329952358820490250	252.78.63.26
-8763768369758110013	45.25.181.157
-2528837096115502175	157.117.205.219
-1787563901725073715	170.181.100.170
7448912283848388993	26.65.125.182
2390756872204619029	49.93.242.252
-8865178796377417526	130.60.169.135
3135219412023816256	49.93.243.101
-8291296444635505353	34.200.176.7
-4173647777336895106	59.66.99.83
2909315932142135463	95.105.126.49
6244704451648864931	96.64.241.224
1876433934566722978	154.4.8.46
-380922398152318742	121.110.206.2
-5760736295074205467	102.220.238.225
1566023539087689860	101.115.136.97
7110571216045600988	5.243.4.229
800150915879037055	253.95.209.167
-8941604340655137570	11.137.102.41
-8975656106709454317	43.6.235.147
-2231545389207363864	120.172.38.23
-6244139907439762738	115.230.141.160
1967893896866954273	96.218.84.104
-3872492842836822049	86.56.175.113
-4645205069318993398	31.27.132.197
8597517170562683340	57.116.142.143
3687959956658259740	6.207.94.153
-7682174663203298218	82.146.92.114
832710648944425014	220.19.156.98
6955750302529406171	108.168.164.84
5906443364820807638	33.251.74.40
4935840300444934443	218.174.51.214
296767284560355005	26.65.125.251
2885900544678862260	41.108.32.84
5402905918519718940	7.217.6.188
4892320194482426101	105.220.49.254
6566472030443311208	54.159.10.11
-2424253015567611831	95.105.126.78
6729778368298467702	210.20.196.219
-4943323135052089379	44.214.149.123
-4305702710787254016	63.154.194.237
2401316688102013263	45.35.113.14
-2446621008773095547	33.227.105.244
8962225983465429761	104.110.147.152
-8788544629997894705	155.42.114.14
-6360080298035190669	59.66.99.83
-7089071064482419805	79.46.221.71
-7363108777790462569	121.211.208.44
-8224595707150250566	13.249.62.61
2019918612325453510	47.126.243.133
-807224947751771477	32.192.59.170
-6202196778223159448	33.11.67.229
3960442633213245431	114.106.45.84
-4591123241076103445	66.125.47.82
-1223390988511234150	27.147.233.240
936436235103253251	22.218.138.110
-2201815858370314923	81.151.20.108
-4386760632598370256	86.140.84.169
5647124301220394927	11.137.102.26
-5797834913868203185	71.57.216.255
252048435207932790	156.154.69.215
903741412996173111	57.116.142.158
1237595972166761780	118.219.230.104
6867752355625322784	111.245.33.4
6260850495679860323	61.222.253.24
-4821608590487059905	49.25.44.11
-6009396082323029548	62.249.219.39
8024459829468214842	70.229.139.5
-6638875131855631852	63.246.86.175
5282800690762509702	33.227.106.50
-3801616866975922207	77.39.81.179
-5026193493914365287	153.20.245.240
-2067452297905007069	177.162.46.76
8058324847613906908	152.64.164.246
-6780573795840173091	118.219.230.116
-6114924075505558797	91.34.249.106
796313251414411721	191.211.114.247
-9080909357393085922	44.214.149.109
-473448129365525246	3.103.122.254
8311804000250712937	58.54.136.250
6022725999770925295	168.91.19.209
811299607273678521	38.224.47.224
8460205605954317044	28.237.177.57
-1672479697679946593	4.13.186.238
688523094879870191	61.160.89.62
5284241228944373254	116.1.109.171
5944907991974679485	30.57.144.177
-354815930109447672	121.211.208.89
-2775877227648298481	58.45.62.199
2820590588170932732	79.222.107.202
5924774733204507842	34.200.176.4
-8965785478929037388	62.249.219.108
4012667955584659672	73.50.185.52
2647300596742374120	112.2.50.182
8156186809635558089	196.148.126.81
-813613087894424959	126.134.248.55
-7477150651639815446	179.176.154.30
407748963255195998	119.74.14.253
4517001061639170168	26.225.103.127
-3999171589572203639	101.115.136.14
-5550964546789785278	120.203.120.19
-8242482456336453477	71.159.221.121
4185499870434216259	34.177.201.75
-5298068448233583726	26.65.125.141
-7418976651276833551	107.124.124.30
7092356932892079329	67.5.158.227
7355528483283186684	58.45.62.141
8533044977491480493	113.123.177.41
-2343038360585263269	91.243.222.162
-2868884305408427527	1.189.17.239
-2225039544882651622	44.214.149.141
2381527557873198145	78.64.108.166
8082619185764231115	34.200.176.7
-709876631460739201	33.227.105.202
-8603865460689804761	120.203.120.84
5475388483905537614	58.129.236.168
8469635675602993862	59.66.99.83
7484969096206283029	103.64.6.56
2132417029534956434	42.216.69.192
-28390478021030974	136.168.139.117
-8961957502908878432	58.121.236.86
-9033883292561774141	38.188.119.124
-8450975305594927683	111.74.66.88
-8395856049177543043	80.169.198.180
-5895944270537482059	90.144.84.94
-7367172440954548815	64.226.137.92
-8510540863121814307	79.54.24.155
-7144282993357523413	73.60.249.216
-6207683704394069912	114.105.117.155
-8211767737641351889	227.75.195.225
2866133430488028142	126.226.56.165
-5516370224967354067	50.149.195.35
4006159932401339278	80.169.198.205
942458224651958219	30.57.145.19
8923282286237770953	101.115.136.116
4801621704324673658	118.219.230.120
-4398322576004643039	168.136.25.83
789903057286359357	104.110.147.137
1218249764424125350	86.56.175.118
-2103081872103372380	157.212.93.22
4405146867447080944	13.249.61.218
-3273441744018384158	159.39.219.102
-4833997510302066425	144.24.44.66
3406598042154625988	67.5.158.223
-8823730565829572060	159.236.113.80
203432794112447394	142.63.158.13
-4501152404911202169	50.145.83.37
-1658953330316683651	54.248.80.144
-3068940063179016708	229.77.99.171
-4341282738412097378	33.11.68.7
6294834576131469819	29.253.56.133
1072287674367808907	34.225.122.15
-1031397464649144418	125.58.153.128
-4702451020566335983	77.39.81.80
-8166771213491539804	181.205.242.215
-7065921535569090960	86.140.84.96
7035291313122808390	107.168.72.33
331736820115945339	110.57.181.69
-5373973773324829565	138.116.43.139
-891669733903696956	162.186.14.67
5798966734801585891	41.108.32.78
-5037181549882184982	156.159.144.69
7370376835909662233	107.124.124.21
-8914643814382908791	63.246.86.150
-1996867438015684274	120.203.120.44
-7593599357979546645	54.117.58.202
-4437342216143936057	101.203.61.191
-5825198925731455127	90.144.84.63
8885377772074642351	121.211.207.232
7482034453101473551	6.207.94.228
-3369117183473098706	104.110.147.157
-6201661851884992863	226.86.167.35
-5459096275448892393	88.94.218.66
6650133212010650476	225.181.127.108
2921277246137384220	93.149.99.60
417069752833929235	77.39.81.133
4171214872306178034	160.10.63.84
4107743164289675069	26.65.125.226
3647324969702625909	20.73.229.164
2477127416670169218	20.73.229.231
7634079070816716163	95.129.94.141
-5458169023441463056	33.141.80.201
-3717568691839601170	102.188.223.10
-2834897787179756233	251.109.41.228
1236539019973189819	27.25.193.112
-9109016683942343356	161.148.247.4
-2305325424565337360	33.227.105.240
6631448117508636788	50.122.181.63
-5892160868274930503	34.200.176.8
1041335476772625926	1.189.17.173
2374343136494025609	26.225.103.167
-7460365581159074887	33.227.105.196
4408829075334772601	132.143.104.247
1249001612757084023	38.6.2.28
3052575131413352011	121.211.208.23
-5026394264255359213	54.159.9.247
-5069251138053100721	131.112.125.15
2661100227750524987	42.149.76.56
1257365374716580036	58.129.236.223
-2442505068596844821	92.190.10.242
-3353771141140312714	83.140.196.126
-3433126240759092885	11.137.102.16
3305242526924413970	118.219.230.119
-8210743332603483309	65.146.19.171
4520838576809206915	11.137.102.34
-5075616022713815310	65.146.19.176
8635917400672149521	86.56.175.67
-4100032171513303253	101.248.52.199
1321148956385595154	245.8.170.208
740076395101655473	118.219.230.116
2309008520426378619	80.39.170.252
1910266566960825834	26.65.125.230
5011260767631130607	212.176.179.191
8638112291276076868	27.86.236.174
-1812118096056939144	65.139.96.7
4725249085589049987	45.25.181.168
9202130818804159619	102.220.238.237
1441782383279966354	50.83.10.232
2656291188141054801	241.84.111.183
-1756030454097153035	77.24.94.87
1969168768395008551	21.132.162.183
3796074690898141835	112.233.100.150
8519187941346052664	107.124.124.39
641377883018648754	150.243.149.196
8578642272955787692	170.18.22.41
1458343198747916216	77.39.81.118
-6815366527443153231	132.78.208.98
348311071374151457	102.188.222.196
5515876831080621443	114.106.45.78
-3093916469095531223	1.189.17.159
-3435859207359000262	114.106.45.84
-1256973319384042305	90.144.85.6
-6123297426003643849	72.234.73.216
-7125883310419765073	229.249.169.135
6880719588902353638	100.100.252.110
-4529585779238607474	34.137.215.114
-854016785681259451	107.124.124.96
1422957000277188644	104.110.147.190
-8232676619989424175	15.20.83.138
-616794400984509699	167.105.232.88
701931552896970475	85.202.128.36
-5151483124373738365	95.105.126.43
-6145026293113411423	80.39.170.168
7604095535711076496	122.13.194.212
6108932774140273307	57.203.156.201
-1609312912536548717	141.14.220.145
6419520678417950026	4.13.187.51
-3999136708290892314	57.116.142.166
-5593105889641625297	188.190.179.5
5544668794503514300	81.151.21.14
7351853755255096627	80.39.170.141
1651316789893905433	52.121.43.10
5095554511077660155	95.65.97.149
-3484745873240493985	77.24.94.84
5297613234425525977	215.191.251.192
-8269620688111908071	187.210.241.150
2104308226505928773	23.8.165.58
-8667905717366500444	254.109.167.16
-8244418688521745638	246.77.212.251
7903942895365066088	119.159.227.123
2999785411751831212	201.139.104.94
4218992299795946411	71.159.221.154
1279060363915915535	40.247.225.158
-9162701805704892757	46.77.38.30
3461293868579905508	233.13.237.1
-5018936653569838892	67.75.129.241
2307857698009995754	107.124.124.12
-1813981704868697868	204.22.131.55
-8900509819371571104	50.149.194.253
2154918183363804304	119.159.227.122
6850513209459406630	124.12.43.176
-7676057604760315592	120.172.38.28
6857183490379012257	153.179.133.25
5601358169128459922	226.131.107.76
-7993905286498497883	162.252.177.181
-6450391236037864029	109.243.67.196
4503865194395900433	81.120.142.47
-4855699777382067205	119.74.15.4
8602190818648886818	184.25.41.84
-1252095146182568448	67.5.158.170
-7080693139719156040	177.67.22.114
-8015377651220992591	6.207.95.23
-603261393719712847	250.153.158.121
-2313302512359976566	6.207.94.204
3758705872687539873	39.204.159.20
-8244673804439598444	67.75.129.174
-744329480124602852	58.45.62.182
-4253057620622524700	22.8.238.76
-246936265811481298	214.213.201.187
4259933132887852599	20.83.36.218
-3336617271322105755	82.180.14.153
7536987230362603085	65.139.96.9
-627406744220062791	38.43.232.151
-7879492736399043865	226.194.163.79
-946849657547503813	141.3.210.193
523957426204044552	155.35.94.134
-3593303831350209177	81.151.20.87
-24717916928672673	112.0.62.112
8181644188069910294	252.186.203.236
-897209734192581435	182.255.71.5
914167891469636612	121.211.207.235
4147963627867346990	100.151.179.127
4273554653809333949	22.33.85.125
-7336377914029660263	231.77.247.125
2868541995894630507	206.20.77.223
8710412465027462607	23.76.54.92
4030337132802887362	33.227.106.19
-6674112899206907016	47.45.81.255
6212643991909975821	99.113.153.229
4079405925367342734	90.144.84.75
3191923483260457354	14.56.129.129
3433824222707529223	7.217.6.98
6316828377549521408	96.64.241.161
7974540095939340575	94.8.46.40
8292858340697236734	92.173.0.120
6040297856698566424	26.65.125.195
299704607170591089	40.247.225.203
3173077435964635090	110.57.181.118
-7186690893342243714	88.94.218.73
4622409177852278203	126.248.250.152
7453752834296539762	101.98.181.140
5867346970781744952	41.108.32.71
520817698108742384	50.149.195.24
6480149068343394426	101.203.61.171
4658078941549114768	42.216.69.209
-2321177105809682057	14.56.129.43
-4251476087366157268	200.213.171.136
4249561244227744894	122.207.12.35
-4017870036626536495	72.248.171.25
-3322186401482601762	86.140.84.212
-5561383460334458568	62.74.3.157
113708689454909780	60.43.118.87
4349671946697993057	90.144.84.101
8350983551063639396	54.117.58.161
-3954942076099388026	98.164.72.171
8756316686122790041	4.13.187.79
-3075240992608676488	91.243.222.113
-7996240583077625754	44.214.149.89
899614978262366593	64.221.204.108
233864639647621636	163.160.220.227
-613912488957498310	204.126.16.187
4527930951949002014	93.236.81.16
8800028804435366179	131.34.51.45
-4827091799072756390	176.247.89.59
-604519489814339352	38.224.48.29
-3604370730778180766	7.24.113.228
-8411380421518132835	52.121.43.11
1181725916872605706	203.115.247.83
-6579854037161652768	7.217.6.144
15114750688035536	226.87.147.242
4116290810858237145	102.220.238.231
-2789768965512220785	80.169.198.218
3516576371889644360	205.254.98.249
-6580957611696777298	54.164.249.173
-6433130224992309783	17.253.237.70
432994763057549644	13.249.62.58
-6841449184070939031	116.1.109.199
-1028704691109621666	41.108.32.69
8130620158532200200	105.59.142.208
-776410982715746863	30.57.144.248
441341054986927396	54.159.10.14
6882785867277731098	87.19.233.251
-4457058237210942082	121.211.207.201
2555607668893911940	33.227.105.251
8673638828014750033	66.183.162.79
-1997317464439045699	203.28.249.225
7032912536504773293	73.195.191.185
8590200782301502296	145.163.69.147
-714950161524156898	97.187.185.207
-3420363695273981406	84.49.17.57
4070866495676381486	138.145.204.151
7746858732168662519	138.173.240.210
8432211902109230172	80.39.170.246
1504552440670132753	86.103.14.91
1166577250850210225	152.79.37.142
3065658118989278944	234.161.21.216
7555166715281084256	66.183.162.80
-7571751954067152921	104.37.118.23
-7333721554344104919	73.50.185.50
-2915481004792148070	78.6.113.244
-1540991494011905185	112.233.100.151
7130542673406491152	163.165.3.163
-5113593910310449606	95.240.155.143
-8300155554587008506	68.45.240.173
5420693875800760876	22.228.251.55
5803161580911272646	54.117.57.249
1881695767265818066	77.24.94.89
-8554623625595107218	5.84.123.102
-7732738094624857173	1.189.17.49
-8037974003907197436	116.248.123.88
-2704803383773478645	26.65.125.226
5840816479702895445	77.166.61.164
-4406247110674172832	193.147.128.190
-521217037394852685	37.17.241.97
3754087551623310690	120.172.38.21
-1533666299000535964	8.115.202.127
-9085693444230328135	116.1.109.138
7392749836638619	111.139.221.231
1092875180073335092	34.200.176.11
-7511380816437732002	0.247.193.197
8623696702020746641	120.10.243.41
-6907474274610788326	67.75.129.123
-2173566689501586937	6.207.94.153
7521301671976721266	107.134.99.52
1149983666536594088	62.249.219.100
1569932671130678355	114.106.45.73
8156919513332671528	139.206.2.121
9051748069616866266	208.138.244.239
2527326251033925610	112.233.100.214
5283051879074158407	83.181.168.77
1384813183464441865	121.211.207.139
-2356750477062505708	155.39.190.120
4684689279515476886	61.160.89.52
7548357007188107279	120.203.120.77
-5429240624708457416	102.125.87.32
-8743795618801912640	109.188.10.171
-4058933067662138179	238.139.151.126
6199427398348501966	121.42.97.234
-5511211925226797002	53.53.88.30
-6991211262378586853	197.186.169.217
1048078781926809057	92.113.222.123
-2607945946548945527	58.129.236.216
-3932263045030043287	114.205.176.69
5219596974899959606	37.17.241.105
7495861926298476121	30.79.229.132
4715150105165054770	151.18.205.145
-9219668576641582822	148.208.215.145
8341353554473107911	125.18.231.66
3520674010341531546	253.20.191.185
145076767099101495	60.106.159.175
6557565094636492318	60.43.118.95
1045731790839075742	40.247.225.204
-3943189486780037684	54.117.58.66
-4613798931142143333	4.13.187.60
-5564746370211084929	99.113.153.217
4690698233619406139	102.188.223.119
-2978184600655492178	95.105.126.75
-8895015255097394926	66.183.162.72
-454549824358145268	88.94.218.66
6818039977887430950	132.95.243.229
-7643843993668469928	67.204.215.236
-5448389260776031331	80.169.198.175
-4161333937676341915	33.11.67.220
8976680243559651990	173.114.70.181
6278939508389515990	47.238.234.200
3454418971497981907	51.121.238.112
-6738317654023181908	42.216.69.187
-7388851034784928822	198.92.204.118
-1612113320530984607	49.93.243.116
-429064398281536938	47.113.117.152
-9110006461993779107	150.138.167.59
1096491036070936440	42.216.69.164
-4317204954284393626	65.146.19.114
-5451756135496063853	71.159.221.99
-7038592414628096337	80.169.198.194
-188703837556783905	79.54.24.129
3428755316167125564	61.27.72.27
-3373620584257576774	63.130.96.63
2634072011160475863	26.225.103.136
-6988126521031276049	176.106.105.233
-2585030100691259074	232.239.251.18
-2048139846369175653	72.197.109.193
-3341113530108436307	10.22.66.244
-2247328867871931191	101.98.181.153
-193228260871847824	116.1.110.53
8426933805427244231	210.215.58.255
4121818663140278285	124.12.43.173
-7917040625864947541	83.140.196.245
-8124725356143534486	154.242.190.41
-6166173337448907642	101.69.115.146
-5490588370176192125	84.148.231.134
-7619825810683864435	87.138.2.62
-4537096019906529184	49.93.243.12
2871716613977096925	118.219.230.114
-5245480939560666707	37.17.241.157
6968375818093711434	79.54.24.239
-8093745528163569570	186.80.61.197
-724665713944389414	206.253.138.197
6353440964021266875	162.0.28.217
-4794031645315208932	106.77.191.183
5679213930238822392	101.203.61.176
406161141039227308	41.43.15.114
5706310288536997802	61.160.89.69
7130141576861831104	52.138.186.76
-4613526205810531455	171.48.30.205
-4448274683359705443	49.93.243.147
6823635826337389555	163.105.128.105
